Body,Type,Other,Date,Time,Status,Id,url,Agenda Summary,Agenda Packet,Final Actions,Minutes
Public Safety Committee,Committee,,01/03/20,09:00 AM,completed,2585,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2585,,,,
City Council,Inaugural,,01/06/20,10:00 AM,completed,2581,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2581,,,,
Community Benefits Advisory Committee,Regular,,01/13/20,08:30 AM,completed,2604,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2604,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2172&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2147&Inline=True
City Council,Regular,,01/13/20,05:30 PM,completed,2584,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2584,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2171&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2171&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2145&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2145&Inline=True
Planning Board,Planning Board,,01/14/20,06:30 PM,completed,2579,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2579,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2170&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2157&Inline=True
Planning Board,Planning Board,,01/21/20,06:30 PM,completed,2600,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2600,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2173&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2158&Inline=True
Health & Environment Committee,Committee,,01/22/20,02:30 PM,completed,2606,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2606,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2183&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2183&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2149&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2149&Inline=True
Public Safety Committee,Committee,,01/22/20,05:00 PM,completed,2605,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2605,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2179&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2179&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2148&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2148&Inline=True
City Council,Regular,,01/27/20,05:30 PM,completed,2586,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2586,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2184&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2184&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2150&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2150&Inline=True
Planning Board,Planning Board,,01/28/20,06:30 PM,completed,2601,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2601,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2182&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2163&Inline=True
Central Square Advisory Committee,Regular,,01/29/20,06:00 PM,completed,2583,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2583,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2166&Inline=True,,
Ordinance Committee,Committee,,01/30/20,05:30 PM,completed,2610,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2610,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2178&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2178&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2151&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2151&Inline=True
City Council,Regular,,02/03/20,05:30 PM,completed,2587,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2587,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2187&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2187&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2152&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2152&Inline=True
"Government Operations, Rules & Claims Committee",Committee,,02/04/20,10:00 AM,completed,2617,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2617,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2185&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2185&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2155&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2155&Inline=True
Planning Board,Planning Board,,02/04/20,06:30 PM,completed,2602,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2602,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2186&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2170&Inline=True
Ordinance Committee,Committee,,02/05/20,05:30 PM,completed,2608,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2608,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2175&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2175&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2156&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2156&Inline=True
City Council,Regular,,02/10/20,05:30 PM,completed,2588,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2588,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2194&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2194&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2160&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2160&Inline=True
City Council,Roundtable/Working,,02/11/20,05:30 PM,completed,2618,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2618,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2193&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2180&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2180&Inline=True
Planning Board,Planning Board,,02/11/20,06:30 PM,completed,2603,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2603,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2189&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2171&Inline=True
Ordinance Committee,Committee,,02/12/20,05:30 PM,completed,2611,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2611,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2176&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2176&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2161&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2161&Inline=True
Community Benefits Advisory Committee,Regular,,02/13/20,02:00 PM,completed,2621,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2621,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2192&Inline=True,,
City Council,Special,,02/18/20,03:00 PM,completed,2622,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2622,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2195&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2195&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2162&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2162&Inline=True
Ordinance Committee,Committee,,02/18/20,05:30 PM,cancelled,2612,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2612,,,,
"Government Operations, Rules & Claims Committee",Committee,,02/19/20,10:00 AM,completed,2620,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2620,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2191&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2191&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2164&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2164&Inline=True
Central Square Advisory Committee,Regular,,02/19/20,06:00 PM,completed,2607,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2607,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2174&Inline=True,,
City Council,Regular,,02/24/20,05:30 PM,completed,2590,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2590,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2199&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2199&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2165&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2165&Inline=True
City Council,Roundtable/Working,,02/25/20,03:00 PM,completed,2623,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2623,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2196&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2196&Inline=True,,
Planning Board,Planning Board,,02/25/20,06:30 PM,completed,2613,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2613,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2200&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2172&Inline=True
City Council,Regular,,03/02/20,05:30 PM,completed,2591,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2591,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2204&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2204&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2167&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2167&Inline=True
Housing Committee,Committee,,03/03/20,06:00 PM,completed,2627,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2627,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2202&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2202&Inline=True,,
City Council,Regular,,03/09/20,05:30 PM,cancelled,2592,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2592,,,,
Planning Board,Planning Board,,03/10/20,06:30 PM,completed,2614,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2614,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2206&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2190&Inline=True
"Government Operations, Rules & Claims Committee",Committee,,03/12/20,05:30 PM,completed,2630,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2630,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2203&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2203&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2168&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2168&Inline=True
City Council,Regular,,03/16/20,05:30 PM,completed,2593,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2593,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2205&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2205&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2169&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2169&Inline=True
Ordinance Committee,Committee,,03/17/20,05:00 PM,cancelled,2626,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2626,,,,
Planning Board,Planning Board,,03/17/20,06:30 PM,completed,2615,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2615,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2212&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2191&Inline=True
City Council,Regular,,03/23/20,05:30 PM,completed,2594,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2594,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2214&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2214&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2173&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2173&Inline=True
City Council,Roundtable/Working,,03/24/20,05:30 PM,cancelled,2635,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2635,,,,
Planning Board,Planning Board,,03/24/20,06:30 PM,completed,2631,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2631,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2213&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2192&Inline=True
"Neighborhood & Long Term Planning, Public Facilities, Arts & Celebration Committee",Committee,,03/26/20,10:00 AM,cancelled,2636,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2636,,,,
City Council,Regular,,03/30/20,05:30 PM,completed,2595,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2595,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2215&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2215&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2174&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2174&Inline=True
Economic Development & University Relations Committee,Committees,,03/31/20,03:00 PM,cancelled,2633,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2633,,,,
Human Services & Veterans Committee,Committee,,04/02/20,11:00 AM,cancelled,2638,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2638,,,,
City Council,Regular,,04/06/20,05:30 PM,completed,2596,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2596,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2216&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2216&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2175&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2175&Inline=True
Economic Development & University Relations Committee,Committees,,04/07/20,03:00 PM,cancelled,2634,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2634,,,,
City Council,Regular,,04/13/20,05:30 PM,completed,2597,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2597,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2218&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2218&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2176&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2176&Inline=True
Ordinance Committee,Committee,,04/14/20,05:00 PM,cancelled,2639,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2639,,,,
Ordinance Committee,Committee,,04/15/20,03:00 PM,cancelled,2640,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2640,,,,
Health & Environment Committee,Committee,,04/16/20,05:30 PM,cancelled,2619,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2619,,,,
City Council,Special,,04/21/20,04:00 PM,completed,2649,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2649,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2219&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2219&Inline=True,,
City Council,Regular,,04/27/20,05:30 PM,completed,2598,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2598,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2220&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2220&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2178&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2178&Inline=True
Ordinance Committee,Committee,,04/28/20,05:30 PM,cancelled,2637,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2637,,,,
City Council,Regular,,05/04/20,05:30 PM,completed,2629,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2629,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2221&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2221&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2179&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2179&Inline=True
Finance Committee,Committee,,05/05/20,09:00 AM,cancelled,2650,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2650,,,,
City Council,Regular,,05/11/20,05:30 PM,completed,2641,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2641,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2222&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2222&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2181&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2181&Inline=True
Finance Committee,Public Hearing,,05/12/20,09:00 AM,cancelled,2625,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2625,,,,
Finance Committee,Public Hearing,,05/13/20,05:00 PM,cancelled,2624,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2624,,,,
City Council,Special,,05/18/20,04:00 PM,cancelled,2651,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2651,,,,
City Council,Regular,,05/18/20,05:30 PM,completed,2642,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2642,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2223&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2223&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2182&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2182&Inline=True
Finance Committee,Committee,,05/26/20,09:00 AM,completed,2652,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2652,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2224&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2224&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2183&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2183&Inline=True
City Council,Special,,05/28/20,02:00 PM,completed,2657,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2657,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2228&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2228&Inline=True,,
City Council,Regular,,06/01/20,05:30 PM,completed,2643,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2643,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2229&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2229&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2185&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2185&Inline=True
Finance Committee,Committee,,06/02/20,09:00 AM,completed,2653,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2653,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2225&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2225&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2673&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2673&Inline=True
Finance Committee,Committee,,06/03/20,06:00 PM,completed,2654,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2654,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2226&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2226&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2186&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2186&Inline=True
Finance Committee,Committee,,06/04/20,09:00 AM,completed,2655,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2655,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2227&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2227&Inline=True,,
Community Benefits Advisory Committee,Working,,06/04/20,02:00 PM,completed,2658,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2658,,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2194&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2194&Inline=True
City Council,Regular,,06/08/20,05:30 PM,completed,2644,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2644,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2231&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2231&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2187&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2187&Inline=True
Community Benefits Advisory Committee,Regular,,06/10/20,02:30 PM,completed,2731,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2731,,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2223&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2223&Inline=True
City Council,Special,,06/10/20,05:30 PM,completed,2660,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2660,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2233&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2233&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2188&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2188&Inline=True
City Council,Regular,,06/15/20,05:30 PM,completed,2645,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2645,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2230&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2230&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2189&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2189&Inline=True
