Body,Type,Other,Date,Time,Status,Id,url,Agenda Summary,Agenda Packet,Final Actions,Minutes
City Council,Special,,03/22/23,03:00 PM,completed,4311,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4311,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3846&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3846&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2658&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2658&Inline=True
"Neighborhood & Long Term Planning, Public Facilities, Arts & Celebration Committee",Committee,,03/22/23,05:30 PM,completed,4314,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4314,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3837&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3837&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2668&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2668&Inline=True
Finance Committee,Committee,,03/23/23,01:00 PM,completed,4312,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4312,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3834&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3834&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2667&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2667&Inline=True
Board of Zoning Appeal,Regular,,03/23/23,06:00 PM,completed,4316,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4316,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3838&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3838&Inline=True,,
City Council,Regular,,03/27/23,05:30 PM,cancelled,4257,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4257,,,,
Charter Review Committee,Committee,,03/28/23,05:30 PM,completed,4304,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4304,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3826&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3826&Inline=True,,
Planning Board,Planning Board,,03/28/23,06:30 PM,completed,4315,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4315,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3849&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2677&Inline=True
Community Benefits Advisory Committee,Regular,,04/03/23,04:00 PM,completed,4358,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4358,,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2686&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2686&Inline=True
City Council,Regular,,04/03/23,05:30 PM,completed,4258,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4258,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3852&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3852&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2665&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2665&Inline=True
Economic Development & University Relations Committee,Committees,,04/04/23,12:30 PM,completed,4317,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4317,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3841&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3841&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2675&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2675&Inline=True
City Council,Regular,,04/10/23,05:30 PM,completed,4259,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4259,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3860&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3860&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2670&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2670&Inline=True
Health & Environment Committee,Committee,,04/11/23,12:30 PM,completed,4309,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4309,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3830&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3830&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2672&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2672&Inline=True
Charter Review Committee,Committee,,04/11/23,05:30 PM,completed,4305,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4305,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3827&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3827&Inline=True,,
Planning Board,Planning Board,,04/11/23,06:30 PM,completed,4320,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4320,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3861&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2695&Inline=True
Ordinance Committee,Committee,,04/12/23,05:30 PM,completed,4313,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4313,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3836&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3836&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2679&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2679&Inline=True
Housing Committee,Committee,,04/13/23,09:30 AM,completed,4330,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4330,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3857&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3857&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2739&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2739&Inline=True
Ordinance Committee,Committee,,04/13/23,12:30 PM,cancelled,4322,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4322,,,,
Ordinance Committee,Committee,,04/13/23,03:30 PM,completed,4325,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4325,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3850&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3850&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2671&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2671&Inline=True
Board of Zoning Appeal,Hearing – Remote,,04/13/23,06:00 PM,completed,4336,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4336,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3863&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3863&Inline=True,,
City Council,Regular,,04/24/23,05:30 PM,completed,4260,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4260,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3866&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3866&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2674&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2674&Inline=True
Health & Environment Committee,Committee,,04/25/23,03:00 PM,completed,4323,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4323,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3848&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3848&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2680&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2680&Inline=True
Charter Review Committee,Committee,,04/25/23,05:30 PM,completed,4306,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4306,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3828&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3828&Inline=True,,
Planning Board,Planning Board,,04/25/23,06:30 PM,completed,4324,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4324,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3871&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2696&Inline=True
Ordinance Committee,Committee,,04/26/23,12:30 PM,completed,4319,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4319,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3843&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3843&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2709&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2709&Inline=True
Ordinance Committee,Committee,,04/26/23,03:00 PM,completed,4338,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4338,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3865&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3865&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2678&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2678&Inline=True
Board of Zoning Appeal,Hearing – Remote,,04/27/23,06:00 PM,completed,4337,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4337,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3864&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3864&Inline=True,,
Community Benefits Advisory Committee,Regular,,05/01/23,04:00 PM,completed,4359,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4359,,,,
City Council,Regular,,05/01/23,05:30 PM,completed,4261,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4261,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3873&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3873&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2676&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2676&Inline=True
Economic Development & University Relations Committee,Committees,,05/02/23,03:00 PM,completed,4335,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4335,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3862&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3862&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2683&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2683&Inline=True
Planning Board,Planning Board,,05/02/23,06:30 PM,completed,4333,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4333,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3874&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2697&Inline=True
Ordinance Committee,Committee,,05/03/23,03:00 PM,completed,4318,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4318,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3842&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3842&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2682&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2682&Inline=True
City Council,Regular,,05/08/23,05:30 PM,completed,4262,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4262,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3878&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3878&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2681&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2681&Inline=True
Finance Committee,Committee,,05/09/23,09:00 AM,completed,4327,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4327,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3853&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3853&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2690&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2690&Inline=True
Charter Review Committee,Committee,,05/09/23,05:30 PM,completed,4339,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4339,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3867&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3867&Inline=True,,
Finance Committee,Committee,,05/10/23,06:00 PM,completed,4331,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4331,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3854&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3854&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2691&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2691&Inline=True
Board of Zoning Appeal,Hearing – Remote,,05/11/23,06:00 PM,completed,4345,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4345,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3872&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3872&Inline=True,,
City Council,Regular,,05/15/23,05:30 PM,completed,4263,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4263,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3880&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3880&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2684&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2684&Inline=True
Finance Committee,Committee,,05/16/23,10:00 AM,completed,4328,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4328,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3855&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3855&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2687&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2687&Inline=True
Planning Board,Planning Board,,05/16/23,06:30 PM,completed,4334,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4334,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3879&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2716&Inline=True
Finance Committee,Committee,,05/18/23,09:00 AM,completed,4329,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4329,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3856&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3856&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2693&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2693&Inline=True
City Council,Regular,,05/22/23,05:30 PM,completed,4264,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4264,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3887&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3887&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2689&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2689&Inline=True
Public Safety Committee,Committee,,05/23/23,12:30 PM,completed,4348,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4348,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3875&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3875&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2692&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2692&Inline=True
Charter Review Committee,Committee,,05/23/23,05:30 PM,completed,4340,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4340,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3868&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3868&Inline=True,,
Planning Board,Planning Board,,05/23/23,06:30 PM,completed,4343,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4343,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3886&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2717&Inline=True
Ordinance Committee,Committee,,05/24/23,03:00 PM,completed,4326,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4326,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3851&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3851&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2699&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2699&Inline=True
Board of Zoning Appeal,Hearing – Remote,,05/25/23,06:00 PM,completed,4349,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4349,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3877&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3877&Inline=True,,
Community Benefits Advisory Committee,Regular,,06/05/23,04:00 PM,completed,4360,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4360,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3885&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3885&Inline=True,,
City Council,Regular,,06/05/23,05:30 PM,completed,4265,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4265,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3895&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3895&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2694&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2694&Inline=True
Ordinance Committee,Committee,,06/06/23,12:30 PM,cancelled,4357,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4357,,,,
Charter Review Committee,Committee,,06/06/23,05:30 PM,completed,4341,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4341,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3869&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3869&Inline=True,,
Planning Board,Planning Board,,06/06/23,06:30 PM,completed,4346,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4346,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3894&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2718&Inline=True
Public Safety Committee,Committee,,06/07/23,05:30 PM,completed,4347,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4347,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3876&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3876&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2707&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2707&Inline=True
City Council,Regular,,06/12/23,05:30 PM,completed,4266,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4266,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3900&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3900&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2700&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2700&Inline=True
Human Services & Veterans Committee,Committee,,06/13/23,03:00 PM,completed,4355,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4355,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3882&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3882&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2702&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2702&Inline=True
Planning Board,Planning Board,,06/13/23,06:30 PM,completed,4350,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4350,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3896&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2723&Inline=True
Board of Zoning Appeal,Hearing – Remote,,06/15/23,06:30 PM,completed,4361,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4361,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3888&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3888&Inline=True,,
Charter Review Committee,Committee,,06/20/23,05:30 PM,completed,4342,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4342,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3870&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3870&Inline=True,,
Planning Board,Planning Board,,06/20/23,06:30 PM,completed,4351,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4351,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3902&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2724&Inline=True
Ordinance Committee,Committee,,06/21/23,12:00 PM,completed,4366,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4366,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3893&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3893&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2705&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2705&Inline=True
City Manager Evaluation Sub-Committee,Committee,,06/22/23,10:00 AM,completed,4371,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4371,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3901&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3901&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2712&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2712&Inline=True
City Council,Regular,,06/26/23,05:30 PM,completed,4267,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4267,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3903&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3903&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2703&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2703&Inline=True
Ordinance Committee,Committee,,06/27/23,12:30 PM,completed,4356,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4356,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3883&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3883&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2704&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2704&Inline=True
Charter Review Committee,Committee,,06/27/23,05:30 PM,completed,4362,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4362,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3889&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3889&Inline=True,,
Planning Board,Planning Board,,06/27/23,06:30 PM,completed,4352,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4352,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3904&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2725&Inline=True
Ordinance Committee,Committee,,06/28/23,03:00 PM,cancelled,4354,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4354,,,,
Board of Zoning Appeal,Hearing – Remote,,06/29/23,06:00 PM,completed,4367,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4367,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3897&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3897&Inline=True,,
